symbol,side,entry_time,exit_time,entry_price,exit_price,quantity,margin,leverage,pnl,pnl_pct_on_margin,hold_bars,exit_reason,entry_models,tp1_hit
ETHUSDT,LONG,2025-10-19T11:00:00,2025-10-19T13:00:00,3952.1193,3917.25,0.14169613,140.0,4.0,-5.38686844,-0.03847763,8,STOP_MACD,EMA_BB,False
ETHUSDT,SHORT,2025-10-22T11:00:00,2025-10-22T12:15:00,3819.68187,3845.12,0.14578646,139.21447842,4.0,-4.15550477,-0.02984966,5,STOP_MACD,EMA_BB,False
BTCUSDT,LONG,2025-10-23T07:00:00,2025-10-23T08:30:00,109959.742575,109585.1,0.0050419,138.60152371,4.0,-2.33167994,-0.0168229,6,STOP_MACD,EMA_BB,False
ETHUSDT,LONG,2025-10-23T17:00:00,2025-10-23T18:30:00,3893.521535,3875.54,0.14202468,138.24404177,4.0,-2.99518124,-0.0216659,6,STOP_EMA30,EMA_BB,False
ETHUSDT,LONG,2025-10-24T12:30:00,2025-10-24T13:30:00,3983.22589,3936.03,0.13837403,137.79374974,4.0,-6.96901299,-0.05057568,4,STOP_EMA30,EMA_BB,False
ETHUSDT,LONG,2025-10-25T09:00:00,2025-10-25T10:00:00,3960.241465,3934.5,0.13816049,136.78722212,4.0,-3.99274986,-0.02918949,4,STOP_EMA30,EMA_BB,False
ETHUSDT,LONG,2025-10-26T11:30:00,2025-10-26T14:45:00,4048.2633,4066.86,0.13457385,136.1975968,4.0,2.0657962,0.01516764,13,STOP_MACD,EMA_BB,False
ETHUSDT,LONG,2025-10-26T23:00:00,2025-10-27T03:15:00,4167.22147,4209.24,0.13098061,136.4563,4.0,5.06475098,0.03711629,17,STOP_MACD,EMA_BB,False
BTCUSDT,LONG,2025-10-27T06:45:00,2025-10-27T07:30:00,116227.570235,115650.0,0.00471953,137.13479893,4.0,-3.16359953,-0.02306927,3,STOP_MACD,EMA_BB,False
ETHUSDT,LONG,2025-10-27T17:00:00,2025-10-27T19:30:00,4224.737615,4199.52,0.1293914,136.6611768,4.0,-3.69895305,-0.0270666,10,STOP_MACD,EMA_BB,False
ETHUSDT,SHORT,2025-10-28T20:00:00,2025-10-28T22:45:00,3995.927105,3995.24,0.13625145,136.11271127,4.0,-0.34190418,-0.00251192,11,STOP_MACD,EMA_BB,False
ETHUSDT,SHORT,2025-10-29T09:00:00,2025-10-29T11:15:00,3988.66801,4009.27,0.13642084,136.03435544,4.0,-3.24697484,-0.02386879,9,STOP_EMA30,EMA_MACD,False
BTCUSDT,SHORT,2025-10-29T18:30:00,2025-10-29T20:15:00,109591.875235,111329.97,0.00494742,135.54930727,4.0,-9.03628529,-0.06666419,7,STOP_MACD,EMA_BB,False
ETHUSDT,SHORT,2025-10-30T12:15:00,2025-10-30T16:00:00,3848.4187,3790.17,0.13954185,134.25386428,4.0,7.70177013,0.05736721,15,STOP_MACD,EMA_BB,False
ETHUSDT,SHORT,2025-10-30T20:00:00,2025-10-30T20:30:00,3702.85737,3736.35,0.1461596,135.30203923,4.0,-5.33019408,-0.03939478,2,STOP_MACD,EMA_BB,False
BTCUSDT,LONG,2025-10-31T11:45:00,2025-10-31T12:30:00,110581.233415,109768.2,0.00486612,134.5255044,4.0,-4.38522067,-0.03259769,3,STOP_MACD,EMA_BB,False
ETHUSDT,LONG,2025-11-01T09:00:00,2025-11-01T11:15:00,3887.68279,3872.38,0.13774935,133.8814398,4.0,-2.53552673,-0.0189386,9,STOP_MACD,EMA_BB,False
ETHUSDT,SHORT,2025-11-03T11:00:00,2025-11-03T12:15:00,3690.8554,3726.0,0.14467809,133.49647661,4.0,-5.51387616,-0.04130353,5,STOP_EMA30,EMA_BB,False
BTCUSDT,SHORT,2025-11-04T00:15:00,2025-11-04T00:30:00,105693.60143,106733.61,0.00502186,132.69463074,4.0,-5.6494899,-0.04257512,1,STOP_EMA30,EMA_BB,False
ETHUSDT,SHORT,2025-11-04T06:00:00,2025-11-04T09:15:00,3513.811365,3490.92,0.15012073,131.87397856,4.0,3.0158462,0.02286915,13,STOP_MACD,EMA_BB,False
ETHUSDT,SHORT,2025-11-04T17:00:00,2025-11-04T22:00:00,3380.132185,3268.66,0.15652247,132.26665725,4.0,17.03162728,0.12876735,20,STOP_MACD,EMA_BB,False
ETHUSDT,SHORT,2025-11-05T11:00:00,2025-11-05T11:30:00,3289.568235,3306.91,0.16369499,134.62145734,4.0,-3.27068416,-0.02429541,2,STOP_EMA30,EMA_BB,False
ETHUSDT,LONG,2025-11-05T17:00:00,2025-11-05T20:15:00,3424.7294,3458.0,0.15666453,134.13340635,4.0,4.78101112,0.0356437,13,STOP_MACD,EMA_BB,False
BTCUSDT,SHORT,2025-11-07T09:00:00,2025-11-07T13:30:00,101218.933515,100203.6,0.00532599,134.77270202,4.0,4.97854436,0.0369403,18,STOP_MACD,EMA_MACD,False
BTCUSDT,LONG,2025-11-09T18:45:00,2025-11-09T21:00:00,104669.418975,104382.72,0.0051759,135.43950915,4.0,-1.91673696,-0.01415198,9,STOP_MACD,EMA_BB,False
ETHUSDT,LONG,2025-11-10T00:30:00,2025-11-10T02:30:00,3635.975795,3619.66,0.14867077,135.14082752,4.0,-2.85716213,-0.02114211,8,STOP_MACD,EMA_BB,False
ETHUSDT,LONG,2025-11-10T09:45:00,2025-11-10T10:45:00,3629.79654,3606.72,0.1484497,134.71055328,4.0,-3.85540896,-0.02861995,4,STOP_EMA30,EMA_MACD,False
BTCUSDT,LONG,2025-11-10T20:00:00,2025-11-10T21:00:00,106394.99346,105594.0,0.00504312,134.14062086,4.0,-4.46713855,-0.03330191,4,STOP_EMA30,EMA_MACD,False
ETHUSDT,SHORT,2025-11-11T20:30:00,2025-11-11T21:15:00,3428.26987,3438.72,0.1557464,133.48517397,4.0,-2.05537373,-0.01539777,3,STOP_MACD,EMA_BB,False
ETHUSDT,SHORT,2025-11-12T07:45:00,2025-11-12T08:15:00,3423.087655,3459.62,0.155611,133.16752096,4.0,-6.11324464,-0.04590642,2,STOP_EMA30,EMA_MACD,False
ETHUSDT,LONG,2025-11-13T06:00:00,2025-11-13T08:30:00,3537.388135,3546.35,0.14958137,132.28183719,4.0,0.91668992,0.00692982,10,STOP_MACD,EMA_BB,False
ETHUSDT,SHORT,2025-11-13T17:00:00,2025-11-13T21:00:00,3290.33708,3191.34,0.1609325,132.38054265,4.0,15.51460253,0.117197,16,STOP_MACD,EMA_BB,False
ETHUSDT,SHORT,2025-11-14T11:30:00,2025-11-14T14:15:00,3133.03339,3134.47,0.17174785,134.52293376,4.0,-0.67730675,-0.00503488,11,STOP_MACD,EMA_BB,False
ETHUSDT,SHORT,2025-11-14T20:30:00,2025-11-15T01:00:00,3125.64449,3146.88,0.17199394,134.39797768,4.0,-4.08391351,-0.03038672,18,STOP_MACD,EMA_MACD+EMA_BB,False
ETHUSDT,SHORT,2025-11-15T08:30:00,2025-11-15T10:30:00,3144.186635,3168.17,0.17021397,133.79612464,4.0,-4.51208436,-0.03372358,8,STOP_EMA30,EMA_MACD+EMA_BB,False
ETHUSDT,LONG,2025-11-16T09:45:00,2025-11-16T11:00:00,3253.13239,3199.95,0.16370002,133.1344625,4.0,-9.12850641,-0.06856607,5,STOP_EMA30,EMA_BB,False
ETHUSDT,SHORT,2025-11-16T17:00:00,2025-11-16T18:15:00,3056.498365,3094.46,0.17251984,131.82664948,4.0,-6.97359999,-0.05289977,5,STOP_MACD,EMA_BB,False
