timestamp,symbol,action,reason,position_before_side,position_after_side,entry_price_before,entry_price_after,quantity_before,quantity_after,stop_price_before,stop_price_after,tp1_price_before,tp1_price_after,tp1_hit_before,tp1_hit_after,pnl_ratio_before,pnl_ratio_after,close,high,low,ema10,ema30,ema30_1h,ema_cross,macd_cross,macd_zone,macd_hist,bb_break,bb_width_expand,event_side,event_entry_price,event_target_margin,event_quantity,event_stop_price,event_tp1_price,event_ema_macd_signal_bars_ago,event_ema_bb_signal_bars_ago,event_runner_active,event_tp1_reduced,event_current_pnl_ratio,event_exit_price,event_net_pnl,event_hold_bars,event_rank
2025-10-18T06:00:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,106903.18,106950.0,106711.95,106733.39604379488,106757.54336596912,107113.4647109423,NONE,GOLDEN,BELOW_ZERO,2.8883269424738316,NONE,False,,,,,,,,,,,,,,,
2025-10-18T06:00:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,3875.21,3876.65,3861.74,3861.570921479388,3854.9329267663466,3853.442375233154,NONE,GOLDEN,ABOVE_ZERO,0.45655984660235793,NONE,True,,,,,,,,,,,,,,,
2025-10-18T06:15:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,106856.05,106939.01,106799.28,106755.6967631049,106763.8986326808,107113.4647109423,NONE,NONE,BELOW_ZERO,11.305183998277556,NONE,False,,,,,,,,,,,,,,,
2025-10-18T06:15:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,3868.88,3875.86,3866.05,3862.899844846772,3855.8327379427114,3853.442375233154,NONE,NONE,ABOVE_ZERO,0.6169673648913294,NONE,False,,,,,,,,,,,,,,,
2025-10-18T06:30:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,106754.18,106903.63,106743.5,106755.42098799492,106763.27162412075,107113.4647109423,NONE,NONE,BELOW_ZERO,9.701053640779971,NONE,False,,,,,,,,,,,,,,,
2025-10-18T06:30:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,3864.39,3873.03,3860.43,3863.1707821473583,3856.3848193657627,3853.442375233154,NONE,NONE,ABOVE_ZERO,0.3613693883386695,NONE,False,,,,,,,,,,,,,,,
2025-10-18T06:45:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,106839.96,106923.34,106742.0,106770.7917174504,106768.21926127427,107113.4647109423,GOLDEN,NONE,BELOW_ZERO,13.853327627273593,NONE,False,,,,,,,,,,,,,,,
2025-10-18T06:45:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,3872.67,3874.34,3863.18,3864.89791266602,3857.435476180875,3853.442375233154,NONE,NONE,ABOVE_ZERO,0.6725540282900822,NONE,True,,,,,,,,,,,,,,,
2025-10-18T07:00:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,107295.57,107499.0,106839.96,106866.20595064123,106802.24188957916,107095.81924572022,NONE,NONE,ABOVE_ZERO,44.966047346610736,UPPER,True,,,,,,,,,,,,,,,
2025-10-18T07:00:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,3909.39,3927.73,3872.22,3872.98738309038,3860.787380943399,3854.682867153596,NONE,NONE,ABOVE_ZERO,3.1361156911276584,UPPER,True,,,,,,,,,,,,,,,
