symbol,side,entry_time,exit_time,entry_price,exit_price,quantity,margin,leverage,pnl,pnl_pct_on_margin,hold_bars,exit_reason,entry_models,tp1_hit
ETHUSDT,LONG,2025-10-18T07:00:00,2025-10-18T08:45:00,3915.254085,3876.68,0.20432901,200.0,4.0,-8.51865197,-0.04259326,7,STOP_MACD,EMA_BB,False
BTCUSDT,SHORT,2025-10-18T09:00:00,2025-10-18T09:15:00,106570.40425,106850.2,0.00744042,198.23226961,4.0,-2.71697522,-0.01370602,1,STOP_EMA30,EMA_MACD,False
ETHUSDT,LONG,2025-10-18T18:00:00,2025-10-18T21:00:00,3892.28969,3878.87,0.20309428,197.62544024,4.0,-3.35677346,-0.01698553,12,STOP_EMA30,EMA_BB,False
ETHUSDT,LONG,2025-10-19T04:00:00,2025-10-19T06:15:00,3901.132935,3888.86,0.20188068,196.8908454,4.0,-3.10672814,-0.01577894,9,STOP_EMA30,EMA_MACD+EMA_BB,False
BTCUSDT,SHORT,2025-10-19T09:00:00,2025-10-19T09:30:00,106156.22645,106953.44,0.00739312,196.2064947,4.0,-6.52411572,-0.03325127,2,STOP_EMA30,EMA_BB,False
ETHUSDT,LONG,2025-10-19T10:00:00,2025-10-19T13:00:00,3915.865,3917.25,0.19902513,194.83888548,4.0,-0.34794489,-0.00178581,12,STOP_MACD,EMA_MACD,False
ETHUSDT,LONG,2025-10-19T22:15:00,2025-10-19T23:15:00,4021.573325,3994.28,0.19366246,194.70694806,4.0,-5.90664048,-0.03033605,4,STOP_MACD,EMA_BB,False
BTCUSDT,LONG,2025-10-20T03:45:00,2025-10-20T08:00:00,110310.65816,111164.76,0.00701522,193.46331374,4.0,5.37023085,0.02775839,17,STOP_MACD,EMA_BB,False
BTCUSDT,LONG,2025-10-20T14:15:00,2025-10-20T16:00:00,111441.962575,111069.08,0.00698033,194.47545165,4.0,-3.22412417,-0.01657857,7,STOP_MACD,EMA_BB,False
ETHUSDT,SHORT,2025-10-21T00:00:00,2025-10-21T06:30:00,3958.663085,3882.62,0.19579175,193.76839467,4.0,14.27450538,0.07366787,26,STOP_MACD,EMA_BB,False
BTCUSDT,LONG,2025-10-21T15:00:00,2025-10-21T17:30:00,112572.48582,112474.81,0.00698435,196.56128986,4.0,-1.31092494,-0.00666929,10,STOP_MACD,EMA_BB,False
BTCUSDT,SHORT,2025-10-22T07:00:00,2025-10-22T11:00:00,107452.33936,107966.45,0.00730505,196.23620526,4.0,-4.38506255,-0.02234584,16,STOP_MACD,EMA_BB,False
