symbol,side,entry_price,exit_price,size,pnl,pnl_pct,entry_time,exit_time,bars_held,exit_reason,entry_score,max_profit_pct,max_drawdown_pct
ICPUSDT,short,2.423,2.438,600.0,-19.0520181593068,-0.030953363598844666,2026-02-09 00:15:00,2026-02-09 00:30:00,4,stop_loss,80,0.003301692117210073,0.011555922410235255
UNIUSDT,short,3.442,3.486,565.0168789104416,-36.56581750089049,-0.06391632771644398,2026-02-09 01:30:00,2026-02-09 01:45:00,4,stop_loss,80,0.003776873910517241,0.013364323067983677
STXUSDT,short,0.2654,0.2649,564.0,4.8615354935945785,0.009419743782969111,2026-02-09 00:15:00,2026-02-09 02:15:00,11,macd_reversal,90,0.015448379804069509,0.008289374529012733
THETAUSDT,long,0.2031,0.2035,703.9815577479758,4.98270590297304,0.007877892663712137,2026-02-09 03:00:00,2026-02-09 05:45:00,14,macd_reversal,70,0.017725258493352988,0.00344657804037423
ATOMUSDT,long,1.959,1.963,562.8229298603881,5.295764421404068,0.010209290454313433,2026-02-09 02:30:00,2026-02-09 07:00:00,21,macd_reversal,90,0.00918836140888209,0.002552322613578415
FETUSDT,short,0.162,0.1598,563.484208552559,37.81048605339357,0.06790123456790145,2026-02-09 06:30:00,2026-02-09 07:45:00,8,take_profit,90,0.021604938271604958,0.004938271604938241
ICPUSDT,short,2.441,2.393,563.7622776963129,54.97830056174923,0.09832036050798862,2026-02-09 07:45:00,2026-02-09 09:00:00,8,take_profit,80,0.02253174928308059,0.0024580090126998066
ICPUSDT,short,2.393,2.343,569.1778040437216,59.00744547549879,0.10447137484329258,2026-02-09 09:45:00,2026-02-09 09:45:00,3,take_profit,85,0.02423735896364389,0.0029251984956122517
FETUSDT,short,0.1598,0.1558,566.0142227108913,70.38751687100424,0.1251564455569463,2026-02-09 08:30:00,2026-02-09 09:45:00,8,take_profit,90,0.02690863579474342,0.0031289111389236576
ICPUSDT,short,2.343,2.356,572.7182507722515,-16.346645065917016,-0.02774221084080218,2026-02-09 10:30:00,2026-02-09 10:15:00,2,stop_loss,90,0.002987622705932615,0.011523687580025666
FETUSDT,short,0.1558,0.1563,576.53926010083,-9.71250323254842,-0.016046213093709898,2026-02-09 10:30:00,2026-02-09 10:15:00,2,stop_loss,90,0.0019255455712451524,0.010911424903722768
FETUSDT,short,0.1563,0.1583,707.7363952330878,-36.79070070841109,-0.05118362124120286,2026-02-09 11:00:00,2026-02-09 11:15:00,4,stop_loss,70,0.001279590531030107,0.012795905310300715
NEARUSDT,short,0.99,0.997,704.9770926799571,-20.50272772973873,-0.02828282828282831,2026-02-09 12:15:00,2026-02-09 11:45:00,1,stop_loss,60,0.0,0.0090909090909091
ICPUSDT,short,2.356,2.371,719.1615010464504,-18.89013822578936,-0.02546689303904945,2026-02-09 11:00:00,2026-02-09 12:00:00,7,macd_reversal,65,0.0008488964346348811,0.009337860780984824
HBARUSDT,long,0.09045,0.09249,604.7677922494208,67.7155387893524,0.11276948590381426,2026-02-09 15:00:00,2026-02-09 17:15:00,12,take_profit,85,0.028966279712548337,0.00066334991708131
XRPUSDT,long,1.4375,1.4426,710.6021558930696,9.51588973978566,0.014191304347826377,2026-02-09 16:00:00,2026-02-09 18:00:00,11,macd_reversal,70,0.018156521739130443,0.0036173913043478913
BCHUSDT,long,532.99,534.85,708.6713541492866,9.325396496805396,0.013958986097300239,2026-02-09 18:45:00,2026-02-09 20:00:00,8,macd_reversal,70,0.008836938779339268,0.0017261111840746713
HBARUSDT,long,0.09249,0.09277,707.7432440289973,8.004163641477893,0.012109417234295705,2026-02-09 18:00:00,2026-02-09 21:00:00,15,macd_reversal,70,0.014812412152665112,0.008217104551843407
MINAUSDT,short,0.0637,0.0644,564.6583427017562,-31.47691033909272,-0.054945054945054334,2026-02-09 23:00:00,2026-02-09 23:15:00,4,stop_loss,90,0.01883830455259037,0.01726844583987425
RUNEUSDT,short,0.4129,0.4107,763.0518144618327,15.652227396248568,0.021312666505206877,2026-02-09 23:00:00,2026-02-10 01:30:00,13,macd_reversal,70,0.011867280213126703,0.0007265681763139319
XRPUSDT,long,1.4474,1.4363,703.4621601017633,-22.1419599370897,-0.030675694348487246,2026-02-10 01:45:00,2026-02-10 02:30:00,6,stop_loss,60,0.001796324443830272,0.007738012988807585
STXUSDT,short,0.2609,0.2556,709.1053012334872,57.052617584041975,0.08125718666155655,2026-02-10 02:15:00,2026-02-10 02:45:00,5,take_profit,70,0.024530471444998148,0.0003832886163280528
STXUSDT,short,0.2556,0.2587,577.6495819563531,-35.491730464952596,-0.06064162754303583,2026-02-10 03:30:00,2026-02-10 03:15:00,2,stop_loss,90,0.0003912363067292214,0.012519561815336387
