symbol,side,entry_price,exit_price,size,pnl,pnl_pct,entry_time,exit_time,bars_held,exit_reason,entry_score,max_profit_pct,max_drawdown_pct
STXUSDT,short,0.2634,0.263,477.2813245098113,3.9669797195249523,0.009111617312073154,2026-02-17 04:00:00,2026-02-17 07:15:00,13,macd_reversal,70,0.011769172361427665,0.005315110098709023
BCHUSDT,short,563.14,560.08,371.9075255920608,15.869495016024354,0.0434705401853883,2026-02-17 04:00:00,2026-02-17 10:00:00,24,macd_reversal,90,0.011737756152999278,0.0026813936143765156
ENSUSDT,short,6.732,6.641,477.4796734957876,38.34408603670851,0.08110516934046363,2026-02-17 07:15:00,2026-02-17 10:45:00,14,take_profit,70,0.015448603683897815,0.004010695187165795
ENSUSDT,short,6.641,6.67,360.78632515957474,-12.892518148671718,-0.03493449781659378,2026-02-17 10:45:00,2026-02-17 11:00:00,1,stop_loss,90,0.0009034783918084968,0.005722029814786968
ENSUSDT,short,6.67,6.696,480.403807638666,-11.620154229264054,-0.023388305847076282,2026-02-17 11:00:00,2026-02-17 12:00:00,4,stop_loss,70,0.0032983508245877425,0.007496251874062942
UNIUSDT,short,3.537,3.55,354.74590563855185,-10.714549957875024,-0.029403449250777272,2026-02-17 10:00:00,2026-02-17 12:30:00,10,macd_reversal,90,0.009047215154085391,0.003675431156347159
APTUSDT,long,0.9378,0.9317,354.7749207861574,-18.745129527548595,-0.05203668159522282,2026-02-17 12:30:00,2026-02-17 12:45:00,1,stop_loss,85,0.00031989763275760074,0.008530603540200478
SOLUSDT,short,85.27,84.94,479.8227999272028,10.757799363621704,0.023220358860091356,2026-02-17 12:15:00,2026-02-17 13:45:00,6,macd_reversal,70,0.01125835581095337,0.003049138032133284
NEARUSDT,short,1.055,1.04,354.7651519808365,40.06862222694623,0.11374407582938315,2026-02-17 14:15:00,2026-02-17 14:30:00,1,take_profit,80,0.018957345971564,0.004739336492891105
APTUSDT,long,0.9317,0.9224,472.09597123849903,-28.651751259236345,-0.0598905227004399,2026-02-17 12:45:00,2026-02-17 14:30:00,7,stop_loss,70,0.009445100354191296,0.01352366641622834
ICPUSDT,short,2.359,2.368,359.5368438642813,-11.261199953356774,-0.030521407376006435,2026-02-17 14:30:00,2026-02-17 15:15:00,3,stop_loss,80,0.010597710894446761,0.012717253073336076
NEARUSDT,short,1.04,1.042,356.26772531434693,-5.766056108164512,-0.015384615384615398,2026-02-17 14:30:00,2026-02-17 16:00:00,6,stop_loss,90,0.011538461538461548,0.009615384615384623
ICPUSDT,short,2.368,2.41,718.2290977320608,-51.53002602269028,-0.07094594594594639,2026-02-17 15:15:00,2026-02-17 16:00:00,3,stop_loss,50,0.0054898648648648235,0.02238175675675673
NEARUSDT,short,1.042,1.048,345.32477029630996,-16.183734839483584,-0.04606525911708257,2026-02-17 16:00:00,2026-02-17 16:30:00,2,stop_loss,80,0.005758157389635321,0.011516314779270643
FILUSDT,short,0.968,0.974,476.5017421323996,-18.102340563919142,-0.03719008264462813,2026-02-17 16:00:00,2026-02-17 16:30:00,2,stop_loss,60,0.005165289256198352,0.014462809917355384
AVAXUSDT,short,9.055,9.186,474.46116287209674,-41.56416020776524,-0.08680287134180027,2026-02-17 17:30:00,2026-02-17 18:15:00,3,stop_loss,70,0.0024295969077857806,0.015240198785201536
NEARUSDT,short,1.048,1.056,351.85028009896575,-21.7685202301229,-0.06106870229007639,2026-02-17 16:30:00,2026-02-17 18:30:00,8,macd_reversal,75,0.02003816793893142,0.009541984732824436
ATOMUSDT,short,2.236,2.238,352.91533406106186,-2.807665605789264,-0.007155635062611018,2026-02-17 20:00:00,2026-02-17 22:45:00,11,macd_reversal,80,0.006261180679785435,0.005813953488372048
DOTUSDT,short,1.354,1.351,366.6652821413629,6.205904680781033,0.0177252584933537,2026-02-17 20:00:00,2026-02-18 02:00:00,24,macd_reversal,80,0.01255539143279182,0.003692762186115135
FILUSDT,short,0.959,0.958,352.8100466008447,2.660901465124705,0.008342022940563094,2026-02-17 22:45:00,2026-02-18 02:15:00,14,macd_reversal,80,0.010427528675703868,0.00312825860271116
SUIUSDT,short,0.9647,0.9717,698.4287658873202,-20.830335678662987,-0.029024567222970896,2026-02-18 02:15:00,2026-02-18 03:15:00,4,stop_loss,50,0.0012439100238415869,0.007878096817663575
BCHUSDT,short,559.97,562.44,471.41645247885793,-12.853501227659374,-0.02646570351983171,2026-02-18 02:00:00,2026-02-18 03:30:00,6,macd_reversal,65,0.0024465596371234253,0.005143132667821482
AVAXUSDT,short,9.097,9.068,365.6293560276302,9.032110189840967,0.025502913048257594,2026-02-18 04:00:00,2026-02-18 07:15:00,13,macd_reversal,75,0.0074749917555237575,0.0018687479388810858
ATOMUSDT,long,2.273,2.298,469.2243402354588,30.58971117247444,0.06599208095028572,2026-02-18 04:00:00,2026-02-18 08:15:00,17,macd_reversal,70,0.01715794104707422,0.002199736031676347
APTUSDT,long,0.9247,0.9205,348.3721474009195,-12.937186041345461,-0.036336109008326865,2026-02-18 07:30:00,2026-02-18 08:45:00,5,stop_loss,85,0.004542013626040858,0.006380447712771728
APTUSDT,long,0.9205,0.9182,471.1374788628296,-7.440133457622539,-0.014991852254209464,2026-02-18 08:45:00,2026-02-18 09:45:00,4,macd_reversal,65,0.00043454644215107764,0.0045627376425855315
ICPUSDT,short,2.359,2.338,354.05121880118253,24.93108914729835,0.07121661721068218,2026-02-18 08:30:00,2026-02-18 11:00:00,10,take_profit,90,0.01568461212378123,0.0029673590504451534
ICPUSDT,short,2.338,2.34,354.0456617851872,-2.7061324184625257,-0.006843455945251598,2026-02-18 11:00:00,2026-02-18 11:45:00,3,stop_loss,90,0.0008554319931566397,0.006415739948674133
BCHUSDT,short,561.79,556.36,353.0741041424614,27.01873704262345,0.07732426707488492,2026-02-18 10:00:00,2026-02-18 13:45:00,15,take_profit,90,0.011552359422560048,0.0004272058954413733
ICPUSDT,short,2.34,2.326,353.9441818194949,16.657762758725102,0.04786324786324715,2026-02-18 11:45:00,2026-02-18 15:15:00,14,macd_reversal,80,0.013675213675213687,0.003846153846153992
BCHUSDT,short,556.36,562.32,354.9247565457045,-30.700958268280804,-0.08569990653533735,2026-02-18 13:45:00,2026-02-18 15:30:00,7,stop_loss,90,0.009616075922064891,0.012384067869724614
IMXUSDT,short,0.1673,0.1698,474.0168681292318,-42.87923155749491,-0.08965929468021526,2026-02-18 15:15:00,2026-02-18 15:30:00,1,stop_loss,60,0.0011954572624029033,0.019725044829647324
ENSUSDT,short,6.921,6.851,470.5893259163542,28.18118160744631,0.06068487212830541,2026-02-18 15:30:00,2026-02-18 16:30:00,4,macd_reversal,60,0.016760583730674836,0.0011559023262534326
XRPUSDT,short,1.4588,1.4606,353.9987887475449,-3.7775660161667255,-0.009871126953659454,2026-02-18 16:45:00,2026-02-18 17:00:00,1,stop_loss,80,0.0002741979709351371,0.008294488620784206
ATOMUSDT,long,2.437,2.437,349.89541097748105,-0.27991632878198486,0.0,2026-02-18 15:30:00,2026-02-18 18:15:00,11,macd_reversal,90,0.02913418137053762,0.00615510874025428
XRPUSDT,short,1.4606,1.4339,353.8571300219386,51.4654306404203,0.14624127071066656,2026-02-18 17:00:00,2026-02-18 19:15:00,9,take_profit,85,0.02197726961522648,0.0009585102012871888
XLMUSDT,short,0.16332,0.16203,353.69806869544203,22.066809295086024,0.06318883174136594,2026-02-18 18:15:00,2026-02-18 21:30:00,13,macd_reversal,85,0.014511388684790493,0.0022042615723732503
XRPUSDT,short,1.4339,1.4198,355.63398714420146,27.692000063137648,0.07866657368017296,2026-02-18 19:15:00,2026-02-18 22:45:00,14,macd_reversal,90,0.013599274705348944,0.0009066183136899916
ICPUSDT,short,2.245,2.241,475.18519406791825,4.699782649926087,0.010690423162583527,2026-02-18 21:30:00,2026-02-18 23:00:00,6,macd_reversal,70,0.009354120267260537,0.00044543429844093085
NEARUSDT,short,1.012,1.011,470.59223372488935,2.413598744986148,0.005928853754941375,2026-02-18 22:45:00,2026-02-19 00:00:00,5,macd_reversal,70,0.007905138339920955,0.005928853754940716
INJUSDT,long,2.992,3.243,357.78189738017676,239.82943288429993,0.6711229946524061,2026-02-19 01:00:00,2026-02-19 01:30:00,2,take_profit,90,0.08923796791443847,0.005347593582887705
INJUSDT,long,3.243,3.317,366.775501113338,66.66035593555613,0.18254702436016107,2026-02-19 01:30:00,2026-02-19 01:45:00,1,take_profit,90,0.038236201048412,0.05457909343200742
ENSUSDT,short,6.599,6.599,353.29265315590277,-0.28263412252472225,0.0,2026-02-18 23:30:00,2026-02-19 01:45:00,9,macd_reversal,80,0.01651765419002879,0.002576147901197069
INJUSDT,long,3.317,3.244,369.2752644609214,-65.31102299877946,-0.17606270726560133,2026-02-19 01:45:00,2026-02-19 02:00:00,1,stop_loss,90,0.006632499246306842,0.03527283690081399
OPUSDT,short,0.1572,0.1521,365.81157768176064,94.6508136476244,0.2595419847328241,2026-02-19 04:00:00,2026-02-19 05:15:00,5,take_profit,90,0.038167938931297746,0.009541984732824436
INJUSDT,long,3.244,3.314,380.06397681221887,65.30502003151017,0.1726263871763251,2026-02-19 02:00:00,2026-02-19 05:45:00,15,macd_reversal,90,0.06041923551171385,0.019112207151664697
TIAUSDT,short,0.3259,0.3269,496.28171160723787,-9.533847307436847,-0.018410555385087464,2026-02-19 05:45:00,2026-02-19 06:30:00,3,stop_loss,70,0.000306842589751594,0.00736422215403485
OPUSDT,short,0.1521,0.1446,369.3609831935466,145.40904107283248,0.3944773175542409,2026-02-19 05:15:00,2026-02-19 08:00:00,11,take_profit,90,0.055226824457593804,0.008547008547008517
TIAUSDT,short,0.3259,0.3209,371.8537644313995,45.34274582323853,0.1227370359005831,2026-02-19 07:30:00,2026-02-19 08:30:00,4,take_profit,75,0.01810371279533604,0.0015342129487572887
TIAUSDT,short,0.3209,0.3238,378.71250115318975,-27.682621065908137,-0.07229666562792042,2026-02-19 08:30:00,2026-02-19 09:15:00,3,stop_loss,90,0.0009348706762231924,0.009660330320972238
OPUSDT,short,0.1446,0.1435,377.21312417521125,22.6544915528169,0.06085753803596224,2026-02-19 08:00:00,2026-02-19 09:45:00,7,macd_reversal,90,0.03388658367911491,0.013831258644536664
TIAUSDT,short,0.3238,0.3237,377.67440286321823,0.6309658584708255,0.0024706609017909574,2026-02-19 09:15:00,2026-02-19 10:30:00,5,macd_reversal,75,0.007720815318097598,0.0021618282890674303
ARBUSDT,short,0.1047,0.1041,378.5066483456486,17.04993500662552,0.04584527220630398,2026-02-19 09:45:00,2026-02-19 12:00:00,9,macd_reversal,75,0.01050620821394464,0.0019102196752625773
AAVEUSDT,short,122.34,122.78,504.66546714633347,-11.294012194432394,-0.02157920549288856,2026-02-19 10:30:00,2026-02-19 12:15:00,7,macd_reversal,70,0.005067843714239043,0.003923491907797856
ENSUSDT,short,6.49,6.399,505.158219843352,42.09454646487582,0.08412942989214194,2026-02-19 12:15:00,2026-02-19 13:00:00,3,take_profit,70,0.021263482280431418,0.0006163328197225824
RUNEUSDT,short,0.3964,0.3913,374.4075172174729,38.236868291152554,0.10292633703329958,2026-02-19 12:00:00,2026-02-19 13:30:00,6,take_profit,80,0.01412714429868818,0.002270433905146347
RUNEUSDT,short,0.3913,0.3935,381.65460444245974,-17.471490405218674,-0.044978277536417796,2026-02-19 13:30:00,2026-02-19 14:00:00,2,stop_loss,90,0.0017889087656528966,0.006644518272425227
RUNEUSDT,short,0.3935,0.3948,380.9994235522641,-10.374415815699367,-0.02642947903430684,2026-02-19 14:00:00,2026-02-19 14:45:00,3,stop_loss,75,0.0053367217280812975,0.008894536213468876
RUNEUSDT,short,0.3948,0.3934,380.6103829591753,10.492969366233044,0.02836879432624026,2026-02-19 14:45:00,2026-02-19 15:45:00,4,macd_reversal,75,0.010385005065856111,0.005319148936170189
ENSUSDT,short,6.399,6.364,380.4472103749468,16.34280880538117,0.04375683700578233,2026-02-19 13:00:00,2026-02-19 15:45:00,11,macd_reversal,90,0.017190185966557324,0.005157055789967239
ALGOUSDT,short,0.0875,0.0883,381.003869310409,-28.172514679295702,-0.07314285714285797,2026-02-19 15:45:00,2026-02-19 16:30:00,3,stop_loss,90,0.007999999999999912,0.012571428571428615
THETAUSDT,short,0.189,0.1897,381.59584993053096,-11.611820381589887,-0.02962962962962989,2026-02-19 15:45:00,2026-02-19 16:45:00,4,macd_reversal,90,0.006349206349206384,0.010052910052909973
ATOMUSDT,short,2.288,2.3,380.122188164008,-16.25328047069939,-0.041958041958042,2026-02-19 17:45:00,2026-02-19 18:45:00,4,macd_reversal,80,0.0013111888111886668,0.007430069930070083
TRXUSDT,long,0.28221,0.28457,380.51718135680284,25.152389288174742,0.06690053506254132,2026-02-19 16:45:00,2026-02-19 20:00:00,13,take_profit,85,0.008646043726303098,0.0006378228978420802
INJUSDT,long,3.294,3.235,379.5126901463567,-54.684299207697194,-0.14329083181542238,2026-02-19 19:00:00,2026-02-19 20:15:00,5,stop_loss,75,0.004553734061930821,0.025197328476017057
TRXUSDT,long,0.28457,0.28474,380.49357316505495,1.5140373708121786,0.004779140457532516,2026-02-19 20:00:00,2026-02-19 21:45:00,7,macd_reversal,90,0.0010893628984082386,0.0007730962504831781
ATOMUSDT,short,2.278,2.275,504.5415051087535,3.5830863270622095,0.007901668129938842,2026-02-19 20:30:00,2026-02-19 22:15:00,7,macd_reversal,70,0.004389815627743736,0.004828797190518051
INJUSDT,long,3.299,3.151,523.8210399518999,-141.41726340282773,-0.269172476508033,2026-02-19 23:30:00,2026-02-20 00:00:00,2,stop_loss,70,0.0006062443164596011,0.055471354956047235
AKTUSDT,long,0.34,0.341,387.56263258631895,8.80907066066787,0.023529411764705903,2026-02-20 00:00:00,2026-02-20 00:15:00,1,stop_loss,90,0.02029411764705871,0.020294117647058872
AKTUSDT,long,0.341,0.3547,387.892972736094,124.36144460091924,0.3214076246334308,2026-02-20 00:15:00,2026-02-20 00:30:00,1,take_profit,90,0.058064516129032205,0.00879765395894429
FLOWUSDT,long,0.03599,0.03678,373.34698625849046,65.26267148444852,0.17560433453737126,2026-02-20 00:30:00,2026-02-20 00:45:00,1,take_profit,90,0.027229786051681068,0.003056404556821311
AKTUSDT,long,0.3547,0.3468,378.5560149239351,-67.7534795545181,-0.17817874259938016,2026-02-20 00:30:00,2026-02-20 00:45:00,1,stop_loss,90,0.0025373555117000615,0.023963913166055843
FLOWUSDT,long,0.03678,0.03648,380.80802652964775,-25.15345728775878,-0.0652528548123984,2026-02-20 00:45:00,2026-02-20 01:00:00,1,stop_loss,90,0.0008156606851550366,0.013050570962479642
AKTUSDT,long,0.3468,0.3535,378.1828206111391,58.14785508364087,0.1545559400230677,2026-02-20 00:45:00,2026-02-20 03:45:00,12,macd_reversal,90,0.05017301038062291,0.006632064590542169
FLOWUSDT,long,0.03648,0.03698,377.33801118479226,41.07291151920925,0.10964912280701765,2026-02-20 01:00:00,2026-02-20 04:30:00,14,macd_reversal,90,0.01918859649122805,0.007401315789473668
ATOMUSDT,short,2.275,2.281,506.06698147188905,-8.412946478798917,-0.015824175824176424,2026-02-20 04:00:00,2026-02-20 05:45:00,7,stop_loss,60,0.008351648351648408,0.006593406593406648
AVAXUSDT,long,9.003,9.146,376.263133900121,47.51027741709854,0.12706875485949187,2026-02-20 05:30:00,2026-02-20 07:00:00,6,take_profit,90,0.016327890703098993,0.0016661112962346517
AVAXUSDT,long,9.146,9.206,382.4262221395865,19.76453645799767,0.0524819593264804,2026-02-20 07:00:00,2026-02-20 07:30:00,2,take_profit,90,0.01552591296741739,0.0005466870763176012
RUNEUSDT,long,0.401,0.4008,380.81529269110735,-1.824114748631374,-0.003990024937656528,2026-02-20 05:45:00,2026-02-20 08:00:00,9,macd_reversal,90,0.0022443890274313127,0.0029925187032419807
SOLUSDT,long,83.58,84.41,510.6810456266344,30.01968688425287,0.059583632447953935,2026-02-20 08:15:00,2026-02-20 10:00:00,7,take_profit,60,0.014716439339554965,0.0040679588418282295
AVAXUSDT,long,9.206,9.317,383.16739225676145,36.65334489610184,0.09645883119704597,2026-02-20 07:30:00,2026-02-20 10:15:00,11,take_profit,90,0.016836845535520437,0.005213990875515973
AVAXUSDT,long,9.317,9.23,513.9662407045835,-29.206963230600785,-0.05602661801008892,2026-02-20 10:15:00,2026-02-20 10:45:00,2,stop_loss,60,0.002146613716861605,0.010625737898465193
SOLUSDT,long,84.41,83.86,384.1365224781353,-20.33101137298531,-0.052126525293211434,2026-02-20 10:00:00,2026-02-20 11:00:00,4,stop_loss,80,0.003435611894325391,0.008055917545314449
LTCUSDT,long,53.77,53.57,512.5058925430534,-11.84774083178919,-0.022317277292170673,2026-02-20 10:45:00,2026-02-20 11:00:00,1,stop_loss,70,0.00018597731076804927,0.0048354100799703386
INJUSDT,long,3.31,3.263,377.69894400291406,-43.20693345885675,-0.11359516616314236,2026-02-20 11:00:00,2026-02-20 11:15:00,1,stop_loss,90,0.005135951661631391,0.01963746223564953
BCHUSDT,short,554.3,546.5,530.1037810567215,44.33301052279023,0.08443081363882325,2026-02-20 11:00:00,2026-02-20 13:00:00,8,take_profit,70,0.016705755006314254,0.002471585783871558
INJUSDT,long,3.263,3.261,376.078683998207,-2.1449508858962822,-0.004903463070793208,2026-02-20 11:15:00,2026-02-20 13:30:00,9,macd_reversal,80,0.021759117376647312,0.0070487281642659175
AAVEUSDT,short,118.65,115.74,383.1577362854987,74.87183117065506,0.19620733249051905,2026-02-20 13:30:00,2026-02-20 14:00:00,2,take_profit,90,0.036241045090602705,0.0003371260008427479
AAVEUSDT,short,115.74,116.83,385.9654299543982,-29.38790271550631,-0.07534128218420622,2026-02-20 14:00:00,2026-02-20 14:45:00,3,stop_loss,90,0.002419215482979101,0.016070502851218242
BCHUSDT,short,546.5,542.81,383.51711303250596,20.40942634016822,0.054016468435499426,2026-02-20 13:00:00,2026-02-20 15:00:00,8,stop_loss,80,0.010795974382433628,0.005782250686184754
AAVEUSDT,short,116.83,117.46,513.1511781367557,-17.013375118294068,-0.03235470341521846,2026-02-20 14:45:00,2026-02-20 15:00:00,1,stop_loss,70,0.0,0.02644868612513912
BCHUSDT,short,542.81,546.31,507.6899461985517,-20.047442408810475,-0.038687570236362635,2026-02-20 15:00:00,2026-02-20 15:15:00,1,stop_loss,60,0.00033160774488301615,0.0076454007848051645
BCHUSDT,short,546.31,555.7,768.7166272725768,-53.46591236637536,-0.06875217367428824,2026-02-20 15:15:00,2026-02-20 15:45:00,2,stop_loss,50,0.007742856619867667,0.02427193351760009
AAVEUSDT,short,117.46,118.36,380.33425427966034,-23.61779226987675,-0.06129746296611652,2026-02-20 15:00:00,2026-02-20 16:45:00,7,macd_reversal,80,0.015324365741529008,0.013706793802145407
NEARUSDT,long,1.04,1.024,382.3533419225493,-47.36475552554415,-0.12307692307692318,2026-02-20 15:45:00,2026-02-20 17:00:00,5,stop_loss,90,0.005769230769230774,0.01634615384615397
RUNEUSDT,long,0.4101,0.4049,381.3919589258206,-38.99300796195717,-0.10143867349427042,2026-02-20 16:45:00,2026-02-20 17:00:00,1,stop_loss,80,0.00438917337234813,0.012679834186783803
RUNEUSDT,long,0.4049,0.4161,378.25484940003525,83.40111186817889,0.22128920721165807,2026-02-20 17:00:00,2026-02-20 17:45:00,3,take_profit,80,0.02914299827117815,0.0009878982464805038
NEARUSDT,long,1.024,1.039,379.65183245599,44.186727649971246,0.11718749999999924,2026-02-20 17:00:00,2026-02-20 19:30:00,10,macd_reversal,75,0.021484375000000017,0.0068359375000001145
RUNEUSDT,long,0.4161,0.4123,381.382391095092,-28.168659600188914,-0.07305936073059409,2026-02-20 17:45:00,2026-02-20 20:15:00,10,macd_reversal,90,0.007209805335255821,0.009372746935832767
SOLUSDT,long,84.72,84.46,510.6326632439995,-9.811090581263931,-0.01841359773371141,2026-02-20 19:45:00,2026-02-20 21:00:00,5,macd_reversal,60,0.005547686496694982,0.004367327667611007
LINKUSDT,long,8.91,8.935,502.76171665654465,8.061792590589777,0.016835016835017074,2026-02-20 20:30:00,2026-02-20 21:30:00,4,macd_reversal,60,0.004040404040403994,0.0031425364758698618
LINKUSDT,long,8.965,8.96,376.3466930049378,-1.9802594760095849,-0.00446179587283793,2026-02-20 22:00:00,2026-02-20 23:00:00,4,macd_reversal,75,0.005131065253764571,0.0024539877300613767
NEARUSDT,long,1.047,1.048,528.2058849192109,2.6044031139515655,0.005730659025788607,2026-02-20 21:30:00,2026-02-20 23:30:00,8,macd_reversal,70,0.006685768863419405,0.001910219675262657
APTUSDT,long,0.8806,0.8789,509.4234704373786,-6.308196735084139,-0.01158301158301182,2026-02-20 23:30:00,2026-02-21 00:30:00,4,macd_reversal,60,0.004996593231887303,0.004428798546445622
UNIUSDT,long,3.48,3.488,376.2724332745874,6.618934849234818,0.018390804597701167,2026-02-20 23:00:00,2026-02-21 01:00:00,8,macd_reversal,85,0.0060344827586206636,0.004310344827586242
INJUSDT,long,3.463,3.432,381.8708075507191,-27.652871833039924,-0.07161420733468123,2026-02-21 01:00:00,2026-02-21 01:30:00,2,stop_loss,80,0.005486572336124784,0.012416979497545524
AAVEUSDT,short,114.89,115.7,381.8310454504683,-21.84141378334481,-0.05640177561145459,2026-02-21 00:30:00,2026-02-21 02:15:00,7,stop_loss,85,0.0030463922012359153,0.00844285838628252
XRPUSDT,long,1.4328,1.4262,500.3889930688643,-14.230157736559718,-0.027638190954774544,2026-02-21 02:30:00,2026-02-21 03:00:00,2,stop_loss,70,0.0,0.006281407035175962
INJUSDT,long,3.432,3.46,507.77843314264015,24.450064190538228,0.048951048951049,2026-02-21 01:30:00,2026-02-21 04:00:00,10,macd_reversal,70,0.022144522144522165,0.007575757575757518
DOTUSDT,long,1.337,1.359,499.6774851820364,48.93266492586249,0.09872849663425588,2026-02-21 03:00:00,2026-02-21 05:15:00,9,take_profit,70,0.016454749439042647,0.003739715781600519
IMXUSDT,long,0.1684,0.1676,375.97877684219515,-14.589762663932394,-0.038004750593824,2026-02-21 04:00:00,2026-02-21 06:00:00,8,macd_reversal,90,0.008313539192399123,0.007125890736342082
WLDUSDT,long,0.3964,0.3938,381.66257437110664,-20.332024173823303,-0.05247225025227026,2026-02-21 06:00:00,2026-02-21 06:15:00,1,stop_loss,80,0.0017658930373361098,0.006559031281533782
DOTUSDT,long,1.359,1.35,382.45245333965903,-20.568343596560716,-0.05298013245033052,2026-02-21 05:15:00,2026-02-21 06:30:00,5,stop_loss,90,0.0022075055187638806,0.008830022075055196
WLDUSDT,long,0.3938,0.3921,507.8668312861177,-13.560792396258801,-0.025901472828846812,2026-02-21 06:15:00,2026-02-21 06:30:00,1,stop_loss,70,0.0,0.007110208227526585
DOTUSDT,long,1.35,1.353,500.56769520896665,6.273781779952141,0.013333333333332852,2026-02-21 06:30:00,2026-02-21 07:30:00,4,macd_reversal,65,0.0037037037037036245,0.0022222222222223064
ICPUSDT,long,2.177,2.172,500.25461239301126,-7.293928252059571,-0.01378043178686236,2026-02-21 06:45:00,2026-02-21 07:45:00,4,macd_reversal,60,0.0022967386311437267,0.004134129536058749
ARBUSDT,long,0.1,0.1027,393.92399237239067,84.7724431585383,0.21599999999999953,2026-02-21 07:45:00,2026-02-21 08:45:00,4,take_profit,90,0.028999999999999998,0.0020000000000000573
APTUSDT,long,0.8918,0.9054,379.151842658426,45.95337339157923,0.12200044853106028,2026-02-21 08:30:00,2026-02-21 09:15:00,3,take_profit,85,0.017268445839874375,0.0007849293563579658
ARBUSDT,long,0.1027,0.1033,382.8847648911448,17.588987918150426,0.046738072054528006,2026-02-21 08:45:00,2026-02-21 11:45:00,12,macd_reversal,90,0.022395326192794513,0.000973709834469356
APTUSDT,long,0.9054,0.9035,384.4680318096021,-6.762085231175527,-0.016788159929313123,2026-02-21 09:15:00,2026-02-21 12:00:00,11,macd_reversal,90,0.0035343494588027176,0.005853766291142005
ICPUSDT,long,2.244,2.252,506.6384093685694,10.431874499639726,0.02139037433154963,2026-02-21 12:00:00,2026-02-21 13:00:00,4,macd_reversal,60,0.004456327985739655,0.004456327985739853
INJUSDT,long,3.849,3.899,513.4243284627875,39.60674521866279,0.07794232268121562,2026-02-21 11:45:00,2026-02-21 13:30:00,7,macd_reversal,70,0.03325539101065203,0.011171732917640984
AVAXUSDT,long,9.328,9.415,380.37000232016345,28.07665614381636,0.0746140651801027,2026-02-21 13:15:00,2026-02-21 14:15:00,4,take_profit,90,0.012971698113207595,0.00289451114922805
AVAXUSDT,long,9.415,9.35,387.654862470003,-21.720695157570272,-0.05523101433882061,2026-02-21 14:15:00,2026-02-21 14:45:00,2,stop_loss,90,0.0014869888475837626,0.008284652150823092
AVAXUSDT,long,9.35,9.291,386.84033640159413,-19.83766893024964,-0.05048128342245928,2026-02-21 14:45:00,2026-02-21 15:15:00,2,stop_loss,80,0.00203208556149734,0.007165775401069537
BCHUSDT,long,570.89,567.08,514.795231755613,-21.025647949375035,-0.040042740282715886,2026-02-21 15:15:00,2026-02-21 16:00:00,3,stop_loss,70,0.005447634395417705,0.011017884356005472
