timestamp,symbol,action,reason,position_before_side,position_after_side,entry_price_before,entry_price_after,quantity_before,quantity_after,stop_price_before,stop_price_after,tp1_price_before,tp1_price_after,tp1_hit_before,tp1_hit_after,pnl_ratio_before,pnl_ratio_after,close,high,low,ema10,ema30,ema30_1h,ema_cross,macd_cross,macd_zone,macd_hist,bb_break,bb_width_expand,event_side,event_entry_price,event_target_margin,event_quantity,event_stop_price,event_tp1_price,event_ema_macd_signal_bars_ago,event_ema_bb_signal_bars_ago,event_runner_active,event_tp1_reduced,event_current_pnl_ratio,event_exit_price,event_net_pnl,event_hold_bars
2026-02-15T17:00:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,69069.02,69085.22,68956.6,69089.96458068918,69452.68790366981,69614.14178750498,NONE,NONE,BELOW_ZERO,26.00267759683038,NONE,False,,,,,,,,,,,,,,
2026-02-15T17:15:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,68985.99,69069.01,68915.0,69071.06011147297,69422.57836149757,69614.14178750498,NONE,NONE,BELOW_ZERO,28.031035227131724,NONE,False,,,,,,,,,,,,,,
2026-02-15T17:30:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,68823.06,69061.39,68823.05,69025.96918211423,69383.89975752999,69614.14178750498,NONE,NONE,BELOW_ZERO,20.059883320213714,NONE,False,,,,,,,,,,,,,,
2026-02-15T17:45:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,68641.21,68823.05,68203.6,68956.01296718436,69335.98428930224,69614.14178750498,NONE,NONE,BELOW_ZERO,4.985942781510573,LOWER,True,,,,,,,,,,,,,,
2026-02-15T18:00:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,68692.8,68748.88,68440.7,68908.15606405993,69294.4885287021,69551.37199476273,NONE,NONE,BELOW_ZERO,1.1365442732819702,LOWER,False,,,,,,,,,,,,,,
2026-02-15T18:15:00,BTCUSDT,OPEN,EMA_BB,FLAT,SHORT,,68457.08012,0.0,0.00701169,,69931.1184,,63075.1264,False,False,,-0.00150225,68559.92,68800.0,68559.92,68844.84041604903,69247.09701072132,69551.37199476273,NONE,DEAD,BELOW_ZERO,-7.25077177388323,LOWER,True,SHORT,68457.08012,120.0,0.00701169,69931.1184,63075.1264,,0.0,,,,,,
2026-02-15T18:30:00,BTCUSDT,HOLD_POS,position_hold,SHORT,SHORT,68457.08012,68457.08012,0.00701169,0.00701169,69931.1184,69211.80365519,63075.1264,63075.1264,False,False,-0.00354923,-0.00354923,68700.05,68717.6,68274.31,68818.5148858583,69211.80365519092,69551.37199476273,NONE,NONE,BELOW_ZERO,-0.6033032793832263,NONE,True,,,,,,,,,False,False,-0.00354923,,,
2026-02-15T18:45:00,BTCUSDT,HOLD_POS,position_hold,SHORT,SHORT,68457.08012,68457.08012,0.00701169,0.00701169,69211.80365519,69162.7479355,63075.1264,63075.1264,False,False,8.239e-05,8.239e-05,68451.44,68709.68,68348.14,68751.77399752042,69162.74793550119,69551.37199476273,NONE,NONE,BELOW_ZERO,-9.68789797153238,LOWER,True,,,,,,,,,False,False,8.239e-05,,,
2026-02-15T19:00:00,BTCUSDT,HOLD_POS,position_hold,SHORT,SHORT,68457.08012,68457.08012,0.00701169,0.00701169,69162.7479355,69099.16548805,63075.1264,63075.1264,False,False,0.00408811,0.00408811,68177.22,68527.65,68000.0,68647.30963433489,69099.1654880495,69480.40864026191,NONE,NONE,BELOW_ZERO,-29.7691053142359,LOWER,True,,,,,,,,,False,False,0.00408811,,,
2026-02-15T19:15:00,BTCUSDT,HOLD_POS,position_hold,SHORT,SHORT,68457.08012,68457.08012,0.00701169,0.00701169,69099.16548805,69063.69610172,63075.1264,63075.1264,False,False,-0.00134843,-0.00134843,68549.39,68560.84,68102.67,68629.50606445581,69063.69610172373,69480.40864026191,NONE,NONE,BELOW_ZERO,-14.371136827221676,NONE,True,,,,,,,,,False,False,-0.00134843,,,
2026-02-15T19:30:00,BTCUSDT,HOLD_POS,position_hold,SHORT,SHORT,68457.08012,68457.08012,0.00701169,0.00701169,69063.69610172,69010.96732097,63075.1264,63075.1264,False,False,0.00307755,0.00307755,68246.4,68551.4,68208.52,68559.85041637294,69010.96732096736,69480.40864026191,NONE,NONE,BELOW_ZERO,-20.59707440334762,NONE,True,,,,,,,,,False,False,0.00307755,,,
2026-02-15T19:45:00,BTCUSDT,HOLD_POS,position_hold,SHORT,SHORT,68457.08012,68457.08012,0.00701169,0.00701169,69010.96732097,68964.2358809,63075.1264,63075.1264,False,False,0.00248988,0.00248988,68286.63,68443.96,68239.84,68510.1739770324,68964.23588090496,69480.40864026191,NONE,NONE,BELOW_ZERO,-18.09963996512238,NONE,True,,,,,,,,,False,False,0.00248988,,,
2026-02-15T20:00:00,BTCUSDT,HOLD_POS,position_hold,SHORT,SHORT,68457.08012,68457.08012,0.00701169,0.00701169,68964.2358809,68929.03227569,63075.1264,63075.1264,False,False,0.0005624,0.0005624,68418.58,68440.14,68120.0,68493.52052666288,68929.03227568528,69403.39066347083,NONE,NONE,BELOW_ZERO,-4.3708757221605765,NONE,False,,,,,,,,,False,False,0.0005624,,,
2026-02-15T20:15:00,BTCUSDT,CLOSE,STOP_MACD,SHORT,FLAT,68457.08012,,0.00701169,0.0,68929.03227569,,63075.1264,,False,False,-0.00040697,,68484.94,68490.0,68294.52,68491.96043090598,68900.38116112495,69403.39066347083,NONE,GOLDEN,BELOW_ZERO,11.501945488190302,NONE,True,,,,,,,,,False,False,-0.00040697,68484.94,-0.57942305,8.0
2026-02-15T20:30:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,68509.62,68560.22,68422.85,68495.17126165034,68875.17076363302,69403.39066347083,NONE,NONE,BELOW_ZERO,25.20040506367144,NONE,False,,,,,,,,,,,,,,
2026-02-15T20:45:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,68450.0,68509.62,68396.78,68486.95830498663,68847.74039178573,69403.39066347083,NONE,NONE,BELOW_ZERO,31.380655123732822,NONE,False,,,,,,,,,,,,,,
2026-02-15T21:00:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,68739.03,68770.3,68450.0,68532.7895222618,68840.72681812213,69341.8815884082,NONE,NONE,BELOW_ZERO,54.70316382028159,NONE,False,,,,,,,,,,,,,,
2026-02-15T21:15:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,68789.99,68813.43,68661.46,68579.55324548692,68837.45347501748,69341.8815884082,NONE,NONE,BELOW_ZERO,72.22975288421662,NONE,False,,,,,,,,,,,,,,
2026-02-15T21:30:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,68735.73,68950.16,68730.75,68607.94901903476,68830.89067017764,69341.8815884082,NONE,NONE,BELOW_ZERO,78.32527824371303,NONE,False,,,,,,,,,,,,,,
2026-02-15T21:45:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,68852.01,68933.64,68711.0,68652.32374284661,68832.25320758554,69341.8815884082,NONE,NONE,BELOW_ZERO,87.64144205281704,NONE,False,,,,,,,,,,,,,,
2026-02-15T22:00:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,68801.96,68959.78,68801.69,68679.53033505632,68830.29880709616,69310.27696980123,NONE,NONE,BELOW_ZERO,87.67332634963157,NONE,False,,,,,,,,,,,,,,
2026-02-15T22:15:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,69011.19,69048.0,68801.06,68739.8320923188,68841.96920663834,69310.27696980123,NONE,NONE,BELOW_ZERO,98.23115131641089,NONE,True,,,,,,,,,,,,,,
2026-02-15T22:30:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,69044.29,69078.49,68969.6,68795.18807553356,68855.02216104878,69310.27696980123,NONE,NONE,BELOW_ZERO,103.3688795508304,NONE,True,,,,,,,,,,,,,,
2026-02-15T22:45:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,68999.96,69078.03,68910.27,68832.41933452745,68864.37298936822,69310.27696980123,NONE,NONE,BELOW_ZERO,99.66306765913819,NONE,True,,,,,,,,,,,,,,
2026-02-15T23:00:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,68490.8,68999.96,68319.64,68770.30672824974,68840.27150618317,69290.25652013664,NONE,NONE,BELOW_ZERO,60.71704396383768,NONE,True,,,,,,,,,,,,,,
2026-02-15T23:15:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,68648.11,68665.22,68400.0,68748.08914129523,68827.87398965523,69290.25652013664,NONE,NONE,BELOW_ZERO,44.118925123308244,NONE,False,,,,,,,,,,,,,,
2026-02-15T23:30:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,68682.4,68800.0,68548.02,68736.14566105972,68818.48857096779,69290.25652013664,NONE,NONE,BELOW_ZERO,34.44673595405774,NONE,False,,,,,,,,,,,,,,
2026-02-15T23:45:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,68832.58,68837.1,68670.53,68753.67917723068,68819.39769542149,69290.25652013664,NONE,NONE,BELOW_ZERO,36.93993544472622,NONE,True,,,,,,,,,,,,,,
2026-02-16T00:00:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,68943.37,69006.0,68732.61,68788.16841773418,68827.3959086201,69260.72900270847,NONE,NONE,BELOW_ZERO,44.32949586474808,NONE,False,,,,,,,,,,,,,,
2026-02-16T00:15:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,68850.96,69065.5,68771.85,68799.58506905523,68828.9161725801,69260.72900270847,NONE,NONE,BELOW_ZERO,41.3318423133479,NONE,True,,,,,,,,,,,,,,
2026-02-16T00:30:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,68754.01,68974.42,68754.01,68791.29869286336,68824.0835162846,69260.72900270847,NONE,NONE,BELOW_ZERO,31.59689040805832,NONE,False,,,,,,,,,,,,,,
2026-02-16T00:45:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,68845.81,68950.0,68700.0,68801.20983961548,68825.48522491142,69260.72900270847,NONE,NONE,BELOW_ZERO,30.123021023784595,NONE,False,,,,,,,,,,,,,,
2026-02-16T01:00:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,68865.2,69041.97,68787.08,68812.84441423084,68828.04746846552,69233.96003479179,NONE,NONE,BELOW_ZERO,29.21460729329852,NONE,False,,,,,,,,,,,,,,
2026-02-16T01:15:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,68722.9,68923.33,68663.45,68796.49088437068,68821.26376082259,69233.96003479179,NONE,NONE,BELOW_ZERO,18.322966698512943,NONE,False,,,,,,,,,,,,,,
2026-02-16T01:30:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,68590.12,68773.8,68454.54,68758.9689053942,68806.35126012437,69233.96003479179,NONE,NONE,BELOW_ZERO,2.310773122089021,NONE,False,,,,,,,,,,,,,,
2026-02-16T01:45:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,68630.81,68670.95,68572.97,68735.66728623162,68795.02601753571,69233.96003479179,NONE,DEAD,BELOW_ZERO,-5.006314792372628,NONE,False,,,,,,,,,,,,,,
2026-02-16T02:00:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,68566.13,68734.0,68472.06,68704.8423250986,68780.25853253341,69195.04712932135,NONE,NONE,BELOW_ZERO,-13.202961923118487,NONE,True,,,,,,,,,,,,,,
2026-02-16T02:15:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,68350.51,68574.94,68325.05,68640.41826598975,68752.53282075706,69195.04712932135,NONE,NONE,BELOW_ZERO,-31.123763899540464,LOWER,True,,,,,,,,,,,,,,
2026-02-16T02:30:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,68458.17,68526.03,68333.9,68607.28221762797,68733.5416710308,69195.04712932135,NONE,NONE,BELOW_ZERO,-33.4981279801371,NONE,True,,,,,,,,,,,,,,
2026-02-16T02:45:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,68320.48,68519.4,68243.68,68555.13635987743,68706.89253096431,69195.04712932135,NONE,NONE,BELOW_ZERO,-41.58513269164346,NONE,True,,,,,,,,,,,,,,
2026-02-16T03:00:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,68382.12,68450.82,68311.62,68523.67883989972,68685.93946445048,69138.62344355868,NONE,NONE,BELOW_ZERO,-40.013219870264464,NONE,True,,,,,,,,,,,,,,
