symbol,side,entry_price,exit_price,size,pnl,pnl_pct,entry_time,exit_time,bars_held,exit_reason,entry_score,max_profit_pct,max_drawdown_pct
ICPUSDT,short,2.423,2.438,600.0,-19.0520181593068,-0.030953363598844666,2026-02-09 00:15:00,2026-02-09 00:30:00,4,stop_loss,80,0.003301692117210073,0.011555922410235255
SUIUSDT,short,0.9667,0.9797,564.0,-38.37403024723289,-0.06723906072204412,2026-02-09 00:15:00,2026-02-09 00:30:00,4,stop_loss,80,0.0035171200993068777,0.017275266370125216
UNIUSDT,short,3.442,3.486,551.812854313437,-35.711301517894746,-0.06391632771644398,2026-02-09 01:30:00,2026-02-09 01:45:00,4,stop_loss,80,0.003776873910517241,0.013364323067983677
STXUSDT,short,0.2661,0.2649,745.6930463695095,12.854503896514249,0.018038331454340157,2026-02-09 01:15:00,2026-02-09 02:15:00,7,macd_reversal,70,0.01540774145058246,0.005636978579481403
THETAUSDT,long,0.2031,0.2035,702.7535233312287,4.97401400718396,0.007877892663712137,2026-02-09 03:00:00,2026-02-09 05:45:00,14,macd_reversal,70,0.017725258493352988,0.00344657804037423
ATOMUSDT,long,1.959,1.963,549.6701762223634,5.172006342149867,0.010209290454313433,2026-02-09 02:30:00,2026-02-09 07:00:00,21,macd_reversal,90,0.00918836140888209,0.002552322613578415
APTUSDT,short,1.0586,1.045,562.04171488896,35.65355632433806,0.06423578310976788,2026-02-09 07:45:00,2026-02-09 07:45:00,3,take_profit,80,0.020404307576043893,0.0022671452862270524
FETUSDT,short,0.162,0.1598,562.501259505414,37.74452895881281,0.06790123456790145,2026-02-09 06:30:00,2026-02-09 07:45:00,8,take_profit,90,0.021604938271604958,0.004938271604938241
APTUSDT,short,1.045,1.0199,564.1809282684203,67.30435525517136,0.12009569377990384,2026-02-09 08:30:00,2026-02-09 09:45:00,8,take_profit,90,0.02765550239234443,0.0022009569377990134
FETUSDT,short,0.1598,0.1558,566.3448198801686,70.42862875988675,0.1251564455569463,2026-02-09 08:30:00,2026-02-09 09:45:00,8,take_profit,90,0.02690863579474342,0.0031289111389236576
APTUSDT,short,1.0199,1.0261,570.2532476987741,-17.78912806012779,-0.03039513677811542,2026-02-09 10:30:00,2026-02-09 10:15:00,2,stop_loss,90,0.00294146484949516,0.010393175801549115
FETUSDT,short,0.1558,0.1563,574.244459755251,-9.673844536919276,-0.016046213093709898,2026-02-09 10:30:00,2026-02-09 10:15:00,2,stop_loss,90,0.0019255455712451524,0.010911424903722768
APTUSDT,short,1.0261,1.0351,716.1720491853182,-25.69933250405068,-0.035084299775849905,2026-02-09 11:00:00,2026-02-09 11:15:00,4,stop_loss,60,0.0024364097066562193,0.009550726050092613
FETUSDT,short,0.1563,0.1583,704.8019416377944,-36.63815718416346,-0.05118362124120286,2026-02-09 11:00:00,2026-02-09 11:15:00,4,stop_loss,70,0.001279590531030107,0.012795905310300715
NEARUSDT,short,0.99,0.997,701.0599898676231,-20.38880730128144,-0.02828282828282831,2026-02-09 12:15:00,2026-02-09 11:45:00,1,stop_loss,60,0.0,0.0090909090909091
ICPUSDT,short,2.376,2.382,703.7272497660549,-7.671337858056092,-0.010101010101010484,2026-02-09 12:00:00,2026-02-09 12:15:00,4,macd_reversal,70,0.00547138047138043,0.002525252525252621
HBARUSDT,long,0.09045,0.09249,601.3880181705016,67.33710722326477,0.11276948590381426,2026-02-09 15:00:00,2026-02-09 17:15:00,12,take_profit,85,0.028966279712548337,0.00066334991708131
XRPUSDT,long,1.4375,1.4426,706.6309213503395,9.46270972938736,0.014191304347826377,2026-02-09 16:00:00,2026-02-09 18:00:00,11,macd_reversal,70,0.018156521739130443,0.0036173913043478913
BCHUSDT,long,532.99,534.85,704.7109099855562,9.273281067115734,0.013958986097300239,2026-02-09 18:45:00,2026-02-09 20:00:00,8,macd_reversal,70,0.008836938779339268,0.0017261111840746713
HBARUSDT,long,0.09249,0.09277,703.7879866535965,7.959431985550459,0.012109417234295705,2026-02-09 18:00:00,2026-02-09 21:00:00,15,macd_reversal,70,0.014812412152665112,0.008217104551843407
MINAUSDT,short,0.0637,0.0644,561.5027222230091,-31.30100010211922,-0.054945054945054334,2026-02-09 23:00:00,2026-02-09 23:15:00,4,stop_loss,90,0.01883830455259037,0.01726844583987425
RUNEUSDT,short,0.4129,0.4107,758.7874624635258,15.564754165846487,0.021312666505206877,2026-02-09 23:00:00,2026-02-10 01:30:00,13,macd_reversal,70,0.011867280213126703,0.0007265681763139319
XRPUSDT,long,1.4474,1.4363,699.5308277711024,-22.018218522267492,-0.030675694348487246,2026-02-10 01:45:00,2026-02-10 02:30:00,6,stop_loss,60,0.001796324443830272,0.007738012988807585
STXUSDT,short,0.2609,0.2556,705.1424319354726,56.73377626921626,0.08125718666155655,2026-02-10 02:15:00,2026-02-10 02:45:00,5,take_profit,70,0.024530471444998148,0.0003832886163280528
STXUSDT,short,0.2556,0.2587,574.4213593082304,-35.29338321138065,-0.06064162754303583,2026-02-10 03:30:00,2026-02-10 03:15:00,2,stop_loss,90,0.0003912363067292214,0.012519561815336387
