timestamp,equity,positions
2026-02-14 10:00:00,10849.813065051736,2
2026-02-14 11:00:00,10900.7532871462,2
2026-02-14 12:00:00,10980.386387209495,2
2026-02-14 13:00:00,10841.30519030387,2
2026-02-14 14:00:00,10791.919173761104,0
2026-02-14 15:00:00,10865.100908688042,2
2026-02-14 16:00:00,10953.256774836776,2
2026-02-14 17:00:00,11007.93278557239,2
2026-02-14 18:00:00,11070.23447769514,2
2026-02-14 19:00:00,11101.619500084144,2
2026-02-14 20:00:00,11148.47565289314,2
2026-02-14 21:00:00,11260.286413512513,2
2026-02-14 22:00:00,11266.072897284668,2
2026-02-14 23:00:00,11239.20818729121,1
2026-02-15 00:00:00,11203.920323727538,0
2026-02-15 01:00:00,11231.581592549697,1
2026-02-15 02:00:00,11219.18934411737,1
2026-02-15 03:00:00,11224.94288803238,1
2026-02-15 04:00:00,11206.46097807533,1
2026-02-15 05:00:00,11139.120414663055,2
2026-02-15 06:00:00,11213.973256118894,2
2026-02-15 07:00:00,11277.348486795438,2
2026-02-15 08:00:00,11415.684002020185,2
2026-02-15 09:00:00,11296.095809399907,2
2026-02-15 10:00:00,11303.412309304465,1
2026-02-15 11:00:00,11291.518037566351,1
2026-02-15 12:00:00,11296.428183248194,2
2026-02-15 13:00:00,11398.239827393581,2
2026-02-15 14:00:00,11476.31963663525,2
2026-02-15 15:00:00,11411.27847641897,2
2026-02-15 16:00:00,11430.266480333676,0
2026-02-15 17:00:00,11430.266480333676,0
2026-02-15 18:00:00,11433.266034507353,2
2026-02-15 19:00:00,11457.240257604019,2
2026-02-15 20:00:00,11429.019076237448,2
2026-02-15 21:00:00,11407.86546772203,0
2026-02-15 22:00:00,11407.86546772203,0
2026-02-15 23:00:00,11407.86546772203,0
2026-02-16 00:00:00,11396.472668818074,1
2026-02-16 01:00:00,11392.663059274579,0
2026-02-16 02:00:00,11384.982612268326,1
2026-02-16 03:00:00,11390.90313303276,2
2026-02-16 04:00:00,11360.18514937638,2
2026-02-16 05:00:00,11376.638499695795,1
2026-02-16 06:00:00,11404.52337321119,2
2026-02-16 07:00:00,11364.434744689373,1
2026-02-16 08:00:00,11373.506218989785,1
2026-02-16 09:00:00,11369.895727392128,0
2026-02-16 10:00:00,11369.895727392128,0
2026-02-16 11:00:00,11369.895727392128,1
2026-02-16 12:00:00,11361.636723231795,1
2026-02-16 13:00:00,11320.000605558307,0
2026-02-16 14:00:00,11346.107012540602,2
2026-02-16 15:00:00,11326.338359482943,2
2026-02-16 16:00:00,11338.698119905925,2
2026-02-16 17:00:00,11326.253209735774,2
2026-02-16 18:00:00,11296.222263074002,2
2026-02-16 19:00:00,11304.027515393645,2
2026-02-16 20:00:00,11220.222546070047,1
2026-02-16 21:00:00,11234.847927780926,0
2026-02-16 22:00:00,11268.90787975882,1
2026-02-16 23:00:00,11267.427012281521,1
2026-02-17 00:00:00,11267.427012281521,2
2026-02-17 01:00:00,11235.050016419682,1
2026-02-17 02:00:00,11226.649106436855,0
2026-02-17 03:00:00,11226.649106436855,0
2026-02-17 04:00:00,11226.649106436855,2
2026-02-17 05:00:00,11238.52825307154,2
2026-02-17 06:00:00,11239.031956269473,2
2026-02-17 07:00:00,11236.303344030952,2
2026-02-17 08:00:00,11247.22876165821,2
2026-02-17 09:00:00,11277.000507584798,2
2026-02-17 10:00:00,11262.59258575593,2
2026-02-17 11:00:00,11285.181396993401,2
2026-02-17 12:00:00,11263.852880192491,1
2026-02-17 13:00:00,11260.886867502903,2
2026-02-17 14:00:00,11259.42167908611,1
2026-02-17 15:00:00,11244.776059151312,2
2026-02-17 16:00:00,11178.907679863561,2
2026-02-17 17:00:00,11179.6212526362,1
2026-02-17 18:00:00,11161.633658355122,2
2026-02-17 19:00:00,11068.403242339835,0
2026-02-17 20:00:00,11068.403242339835,2
2026-02-17 21:00:00,11055.735049418727,2
2026-02-17 22:00:00,11087.601387515073,2
2026-02-17 23:00:00,11093.959665249111,2
2026-02-18 00:00:00,11089.748753276453,2
2026-02-18 01:00:00,11116.216495780149,2
2026-02-18 02:00:00,11068.91840376356,2
2026-02-18 03:00:00,11050.725048710907,2
2026-02-18 04:00:00,11037.132084380451,2
2026-02-18 05:00:00,11068.826691486449,2
2026-02-18 06:00:00,11078.021077330537,2
2026-02-18 07:00:00,11080.097313106955,2
2026-02-18 08:00:00,11067.47657622403,2
2026-02-18 09:00:00,11058.015712518578,2
2026-02-18 10:00:00,11061.635206724211,2
2026-02-18 11:00:00,11105.408636635837,2
2026-02-18 12:00:00,11082.91806289774,2
2026-02-18 13:00:00,11101.389224323906,2
2026-02-18 14:00:00,11144.375065437252,2
2026-02-18 15:00:00,11128.045501265555,2
2026-02-18 16:00:00,11093.052706839882,2
2026-02-18 17:00:00,11109.054875578307,2
2026-02-18 18:00:00,11095.491385934025,2
2026-02-18 19:00:00,11141.686179477221,2
2026-02-18 20:00:00,11192.285556194665,2
2026-02-18 21:00:00,11198.470342959514,2
2026-02-18 22:00:00,11220.608331791827,2
2026-02-18 23:00:00,11210.072013278563,1
2026-02-19 00:00:00,11209.382600856095,1
2026-02-19 01:00:00,11219.079277437793,2
2026-02-19 02:00:00,11472.865193773909,1
2026-02-19 03:00:00,11540.768711566898,1
2026-02-19 04:00:00,11585.330395118548,2
2026-02-19 05:00:00,11650.775845793354,2
2026-02-19 06:00:00,11631.431609566473,2
2026-02-19 07:00:00,11720.113741880172,1
2026-02-19 08:00:00,11829.445126313409,2
2026-02-19 09:00:00,11913.015284556535,2
2026-02-19 10:00:00,11870.492604034735,2
2026-02-19 11:00:00,11867.29556342656,2
2026-02-19 12:00:00,11864.151015647361,2
2026-02-19 13:00:00,11919.382709759793,2
2026-02-19 14:00:00,11953.306157758518,2
2026-02-19 15:00:00,11970.64973424351,2
2026-02-19 16:00:00,11939.433164158596,2
2026-02-19 17:00:00,11907.19946838168,1
2026-02-19 18:00:00,11896.475691209249,2
2026-02-19 19:00:00,11905.040900694883,2
2026-02-19 20:00:00,11871.62004394222,2
2026-02-19 21:00:00,11853.851005328972,2
2026-02-19 22:00:00,11846.22699147881,1
2026-02-19 23:00:00,11859.308978919382,0
2026-02-20 00:00:00,11699.224628183742,1
2026-02-20 01:00:00,11842.38155227931,2
2026-02-20 02:00:00,11974.255842953702,2
2026-02-20 03:00:00,11909.0704602813,2
2026-02-20 04:00:00,11918.225829007573,2
2026-02-20 05:00:00,11943.085145455203,1
2026-02-20 06:00:00,11925.844186315931,2
2026-02-20 07:00:00,11976.976475915977,2
2026-02-20 08:00:00,12004.988107460178,1
2026-02-20 09:00:00,12060.19416092925,2
2026-02-20 10:00:00,12075.908965416545,2
2026-02-20 11:00:00,12001.550245141667,2
2026-02-20 12:00:00,12011.11492347046,2
2026-02-20 13:00:00,12028.918810174684,2
2026-02-20 14:00:00,12100.722101715908,2
2026-02-20 15:00:00,12055.729019867866,2
2026-02-20 16:00:00,11945.430661973773,2
2026-02-20 17:00:00,11848.01956203368,2
2026-02-20 18:00:00,11989.510037735416,2
2026-02-20 19:00:00,11979.512166512766,2
2026-02-20 20:00:00,11999.670935394202,2
2026-02-20 21:00:00,11949.839174618543,1
2026-02-20 22:00:00,11955.155346532174,2
2026-02-20 23:00:00,11966.61980371612,2
2026-02-21 00:00:00,11977.506009952951,2
2026-02-21 01:00:00,11962.950847534687,2
2026-02-21 02:00:00,11900.729726193966,2
2026-02-21 03:00:00,11906.597267042582,2
2026-02-21 04:00:00,11917.719937609423,2
2026-02-21 05:00:00,11966.421527875347,2
2026-02-21 06:00:00,11946.412055927673,2
2026-02-21 07:00:00,11892.40769173328,2
2026-02-21 08:00:00,11898.3876375966,1
2026-02-21 09:00:00,12008.39134059813,2
2026-02-21 10:00:00,12052.485309476955,2
2026-02-21 11:00:00,12065.69047124324,2
2026-02-21 12:00:00,12145.714146385275,2
2026-02-21 13:00:00,12066.017442883576,1
2026-02-21 14:00:00,12122.10737987529,2
2026-02-21 15:00:00,12140.977091007378,2
2026-02-21 16:00:00,12082.952754946038,2
2026-02-21 17:00:00,12098.65844155572,2
2026-02-21 18:00:00,12087.118946942192,2
2026-02-21 19:00:00,12067.236897803612,1
2026-02-21 20:00:00,12058.491785721044,2
2026-02-21 21:00:00,12060.310548890144,2
2026-02-21 22:00:00,12041.896561685773,1
2026-02-21 23:00:00,12037.167867704888,0
2026-02-22 00:00:00,12058.811986583727,2
2026-02-22 01:00:00,12091.47883215395,2
2026-02-22 02:00:00,12085.83358449263,2
2026-02-22 03:00:00,12186.177950387839,2
