symbol,side,entry_price,exit_price,size,pnl,pnl_pct,entry_time,exit_time,bars_held,exit_reason,entry_score,max_profit_pct,max_drawdown_pct
ICPUSDT,short,2.423,2.438,750.0,-19.172018159306802,-0.024762690879075733,2026-02-09 00:15:00,2026-02-09 00:15:00,4,stop_loss,80,0.003301692117210073,0.011555922410235255
UNIUSDT,short,3.442,3.486,696.530848638052,-36.1729798678405,-0.051133062173155185,2026-02-09 01:30:00,2026-02-09 01:30:00,4,stop_loss,80,0.003776873910517241,0.013364323067983677
STXUSDT,short,0.2654,0.2649,693.75,4.672957799547857,0.007535795026375289,2026-02-09 00:15:00,2026-02-09 02:00:00,11,macd_reversal,90,0.015448379804069509,0.008289374529012733
THETAUSDT,long,0.2031,0.2035,925.5510084624437,4.728102817823286,0.005908419497784102,2026-02-09 03:00:00,2026-02-09 05:30:00,14,macd_reversal,70,0.017725258493352988,0.00344657804037423
ATOMUSDT,long,1.959,1.963,693.817875147964,5.111656267705739,0.008167432363450747,2026-02-09 02:30:00,2026-02-09 06:45:00,21,macd_reversal,90,0.00918836140888209,0.002552322613578415
FETUSDT,short,0.162,0.1598,694.5178640581695,37.171282027962796,0.05432098765432117,2026-02-09 06:30:00,2026-02-09 07:30:00,8,take_profit,90,0.021604938271604958,0.004938271604938241
ICPUSDT,short,2.441,2.393,694.8487391099821,54.09834383096384,0.0786562884063909,2026-02-09 07:45:00,2026-02-09 08:45:00,8,take_profit,80,0.02253174928308059,0.0024580090126998066
ICPUSDT,short,2.393,2.343,701.4619181312747,58.06498325540491,0.08357709987463406,2026-02-09 09:45:00,2026-02-09 09:30:00,3,take_profit,85,0.02423735896364389,0.0029251984956122517
FETUSDT,short,0.1598,0.1558,697.6117696331933,69.29039815707881,0.10012515644555704,2026-02-09 08:30:00,2026-02-09 09:30:00,8,take_profit,90,0.02690863579474342,0.0031289111389236576
ICPUSDT,short,2.343,2.356,705.8167918754301,-16.229388037649763,-0.022193768672641744,2026-02-09 10:30:00,2026-02-09 10:00:00,2,stop_loss,90,0.002987622705932615,0.011523687580025666
FETUSDT,short,0.1558,0.1563,710.3981950690433,-9.687679211627044,-0.012836970474967919,2026-02-09 10:30:00,2026-02-09 10:00:00,2,stop_loss,90,0.0019255455712451524,0.010911424903722768
FETUSDT,short,0.1563,0.1583,920.67591445778,-36.079186200195046,-0.03838771593090215,2026-02-09 11:00:00,2026-02-09 11:00:00,4,stop_loss,70,0.001279590531030107,0.012795905310300715
NEARUSDT,short,0.99,0.997,917.0679958377606,-20.186611884137875,-0.02121212121212123,2026-02-09 12:15:00,2026-02-09 11:30:00,1,stop_loss,60,0.0,0.0090909090909091
ICPUSDT,short,2.356,2.371,945.1165143022648,-18.807979095823082,-0.019100169779287086,2026-02-09 11:00:00,2026-02-09 11:45:00,7,macd_reversal,65,0.0008488964346348811,0.009337860780984824
HBARUSDT,long,0.09045,0.09249,755.7601411274933,67.57673795233123,0.09021558872305141,2026-02-09 15:00:00,2026-02-09 17:00:00,12,take_profit,85,0.028966279712548337,0.00066334991708131
XRPUSDT,long,1.4375,1.4426,932.1041740572417,9.175147174198443,0.010643478260869782,2026-02-09 16:00:00,2026-02-09 17:45:00,11,macd_reversal,70,0.018156521739130443,0.0036173913043478913
