symbol,side,entry_price,exit_price,size,pnl,pnl_pct,entry_time,exit_time,bars_held,exit_reason,entry_score,max_profit_pct,max_drawdown_pct
ICPUSDT,short,2.423,2.438,500.0,-18.9720181593068,-0.0371440363186136,2026-02-09 00:15:00,2026-02-09 01:15:00,4,stop_loss,70,0.003301692117210073,0.011555922410235255
SUIUSDT,short,0.9667,0.9797,356.25,-38.61126461156515,-0.1075824971552706,2026-02-09 00:15:00,2026-02-09 01:15:00,4,stop_loss,80,0.0035171200993068777,0.017275266370125216
UNIUSDT,short,3.442,3.486,358.8591033874888,-36.98621697254037,-0.10226612434631037,2026-02-09 01:30:00,2026-02-09 02:30:00,4,stop_loss,90,0.003776873910517241,0.013364323067983677
STXUSDT,short,0.2661,0.2649,372.84062689609226,13.152573113674494,0.036076662908680314,2026-02-09 01:15:00,2026-02-09 03:00:00,7,macd_reversal,80,0.01540774145058246,0.005636978579481403
INJUSDT,long,3.222,3.192,357.47212025101857,-26.91332371117409,-0.07448789571694552,2026-02-09 02:30:00,2026-02-09 06:15:00,15,stop_loss,80,0.005896958410924931,0.010552451893233956
THETAUSDT,long,0.2031,0.2035,478.05554765596213,5.266660999463918,0.011816838995568204,2026-02-09 03:00:00,2026-02-09 06:30:00,14,macd_reversal,70,0.017725258493352988,0.00344657804037423
FLOWUSDT,long,0.05103,0.05355,353.0105325751172,139.17854271472703,0.395061728395062,2026-02-09 06:15:00,2026-02-09 07:15:00,4,take_profit,80,0.05349794238683134,0.0009798157946306375
FLOWUSDT,long,0.05355,0.05261,358.45944973009154,-50.625050696484315,-0.140429505135388,2026-02-09 07:15:00,2026-02-09 07:45:00,2,stop_loss,90,0.01101774042950514,0.024463118580765615
SOLUSDT,short,86.37,84.49,477.1962939041718,61.940509900607644,0.13060090309135183,2026-02-09 06:45:00,2026-02-09 08:30:00,7,take_profit,70,0.03021882598124348,0.001620933194396209
FLOWUSDT,long,0.05261,0.05213,356.56101032897334,-26.310610520166648,-0.07298992586960568,2026-02-09 07:45:00,2026-02-09 09:00:00,5,macd_reversal,75,0.0076031172780841,0.016346702147880626
FETUSDT,short,0.1592,0.1558,362.1642074802345,61.58757041455865,0.17085427135678463,2026-02-09 09:00:00,2026-02-09 10:30:00,6,take_profit,85,0.02324120603015081,0.0018844221105527306
FETUSDT,short,0.1558,0.1563,364.47374137078043,-9.649056306852229,-0.025673940949935838,2026-02-09 10:30:00,2026-02-09 11:00:00,2,stop_loss,90,0.0019255455712451524,0.010911424903722768
FETUSDT,short,0.1563,0.1583,364.11190175927345,-37.56442085952886,-0.10236724248240572,2026-02-09 11:00:00,2026-02-09 12:00:00,4,stop_loss,80,0.001279590531030107,0.012795905310300715
SOLUSDT,short,84.49,83.77,363.4076025843161,24.48413237320131,0.06817374837258837,2026-02-09 08:30:00,2026-02-09 12:15:00,15,macd_reversal,90,0.019765652739969247,0.004379216475322577
NEARUSDT,short,0.99,0.997,478.8186856521279,-20.696574945884723,-0.04242424242424246,2026-02-09 12:15:00,2026-02-09 12:30:00,1,stop_loss,60,0.0,0.0090909090909091
AKTUSDT,short,0.3047,0.3056,483.6043146360548,-8.957488305777009,-0.017722349852312892,2026-02-09 12:00:00,2026-02-09 13:00:00,4,macd_reversal,60,0.002297341647522264,0.006235641614702846
BCHUSDT,long,524.44,534.03,357.3302912327101,51.9877608592518,0.146289375333688,2026-02-09 16:00:00,2026-02-09 17:45:00,7,take_profit,90,0.019945084280375107,0.0023453588589734155
XRPUSDT,long,1.4375,1.4426,501.51619822134757,10.274540547908869,0.021286956521739564,2026-02-09 16:00:00,2026-02-09 18:45:00,11,macd_reversal,70,0.018156521739130443,0.0036173913043478913
BCHUSDT,long,534.03,534.85,359.27983226493205,4.125953097388807,0.012283954084977249,2026-02-09 17:45:00,2026-02-09 20:45:00,12,macd_reversal,80,0.00687227309327205,0.007546392524764476
MINAUSDT,short,0.0644,0.0657,504.83561094657495,-61.548554286634136,-0.12111801242235984,2026-02-10 00:00:00,2026-02-10 01:00:00,4,stop_loss,70,0.017080745341614967,0.024844720496894474
